state,survey_type,total_kindergarten_population,percent_surveyed,target,footnotes,year,percent_vaccinated,vaccination
Maine,Census,13526,90.5,95.0,NaN,2015_16,NReq,2 doses Varicella Vaccination (unknown disease history)
Maine,Voluntary response,14162,75.3,95.0,NaN,2009_10,96.2,DTP/DTaP/DT Vaccination
Maine,"NA","NA","NA",95.0,"NA",2010_11,"NA",DTP/DTaP/DT Vaccination
Maine,Census,13829,97.0,95.0,NaN,2011_12,96.6,DTP/DTaP/DT Vaccination
Maine,Census,14313,94.6,95.0,‡,2012_13,95.2,DTP/DTaP/DT Vaccination
Maine,Voluntary response,15441,82.4,95.0,‡,2013_14,94.4,DTP/DTaP/DT Vaccination
Maine,Voluntary response (public); Census (private),13704,88.9,95.0,‡,2014_15,95.4,DTP/DTaP/DT Vaccination
Maine,Census,13526,90.5,95.0,NaN,2015_16,96.1,DTP/DTaP/DT Vaccination
Maine,Voluntary response,14162,75.3,95.0,NaN,2009_10,NReq,Hepatitis B Vaccination
Maine,"NA","NA","NA",95.0,"NA",2010_11,"NA",Hepatitis B Vaccination
Maine,Census,13829,97.0,95.0,NaN,2011_12,NReq,Hepatitis B Vaccination
Maine,Census,14313,94.6,95.0,‡,2012_13,NReq,Hepatitis B Vaccination
Maine,Voluntary response,15441,82.4,95.0,‡,2013_14,NReq,Hepatitis B Vaccination
Maine,Voluntary response (public); Census (private),13704,88.9,95.0,‡,2014_15,NReq,Hepatitis B Vaccination
Maine,Census,13526,90.5,95.0,NaN,2015_16,NReq,Hepatitis B Vaccination
Maine,Voluntary response,14162,75.3,95.0,NaN,2009_10,95.5,MMR Vaccination
Maine,"NA","NA","NA",95.0,"NA",2010_11,"NA",MMR Vaccination
Maine,Census,13829,97.0,95.0,NaN,2011_12,93.0,MMR Vaccination
Maine,Census,14313,94.6,95.0,‡,2012_13,91.3,MMR Vaccination
Maine,Voluntary response,15441,82.4,95.0,‡,2013_14,89.9,MMR Vaccination
Maine,Voluntary response (public); Census (private),13704,88.9,95.0,‡,2014_15,92.1,MMR Vaccination
Maine,Census,13526,90.5,95.0,NaN,2015_16,95.1,MMR Vaccination
Maine,Voluntary response,14162,75.3,95.0,NaN,2009_10,95.4,Polio Vaccination
Maine,"NA","NA","NA",95.0,"NA",2010_11,"NA",Polio Vaccination
Maine,Census,13829,97.0,95.0,NaN,2011_12,96.1,Polio Vaccination
Maine,Census,14313,94.6,95.0,‡,2012_13,95.2,Polio Vaccination
Maine,Voluntary response,15441,82.4,95.0,‡,2013_14,93.4,Polio Vaccination
Maine,Voluntary response (public); Census (private),13704,88.9,95.0,‡,2014_15,95.6,Polio Vaccination
Maine,Census,13526,90.5,95.0,NaN,2015_16,96.0,Polio Vaccination
Maryland,Voluntary response,75061,75.0,95.0,NaN,2009_10,99.5,1 dose Varicella Vaccination (unknown disease history)
Maryland,"NA","NA","NA",95.0,"NA",2010_11,"NA",1 dose Varicella Vaccination (unknown disease history)
Maryland,Voluntary Response,72957,67.2,95.0,NaN,2011_12,99.7,1 dose Varicella Vaccination (unknown disease history)
Maryland,Voluntary Response,75007,84.3,95.0,‡,2012_13,99.6,1 dose Varicella Vaccination (unknown disease history)
Maryland,Census,75659,96.9,95.0,‡,2013_14,99.0,1 dose Varicella Vaccination (unknown disease history)
Maryland,Census (public); Voluntary response (private),75391,90.2,95.0,‡,2014_15,"NA",1 dose Varicella Vaccination (unknown disease history)
Maryland,Census (public); Voluntary response (private),72012,94.3,95.0,‡,2015_16,"NA",1 dose Varicella Vaccination (unknown disease history)
Maryland,Voluntary response,75061,75.0,95.0,NaN,2009_10,NReq,2 doses Varicella Vaccination (unknown disease history)
Maryland,"NA","NA","NA",95.0,"NA",2010_11,"NA",2 doses Varicella Vaccination (unknown disease history)
Maryland,Voluntary Response,72957,67.2,95.0,NaN,2011_12,NReq,2 doses Varicella Vaccination (unknown disease history)
Maryland,Voluntary Response,75007,84.3,95.0,‡,2012_13,NReq,2 doses Varicella Vaccination (unknown disease history)
Maryland,Census,75659,96.9,95.0,‡,2013_14,NReq,2 doses Varicella Vaccination (unknown disease history)
Maryland,Census (public); Voluntary response (private),75391,90.2,95.0,‡,2014_15,98.8,2 doses Varicella Vaccination (unknown disease history)
Maryland,Census (public); Voluntary response (private),72012,94.3,95.0,‡,2015_16,99.2,2 doses Varicella Vaccination (unknown disease history)
Maryland,Voluntary response,75061,75.0,95.0,NaN,2009_10,99.6,DTP/DTaP/DT Vaccination
Maryland,"NA","NA","NA",95.0,"NA",2010_11,"NA",DTP/DTaP/DT Vaccination
Maryland,Voluntary Response,72957,67.2,95.0,NaN,2011_12,99.6,DTP/DTaP/DT Vaccination
Maryland,Voluntary Response,75007,84.3,95.0,‡,2012_13,99.4,DTP/DTaP/DT Vaccination
Maryland,Census,75659,96.9,95.0,‡,2013_14,99.0,DTP/DTaP/DT Vaccination
Maryland,Census (public); Voluntary response (private),75391,90.2,95.0,‡,2014_15,99.6,DTP/DTaP/DT Vaccination
Maryland,Census (public); Voluntary response (private),72012,94.3,95.0,‡,2015_16,99.6,DTP/DTaP/DT Vaccination
Maryland,Voluntary response,75061,75.0,95.0,NaN,2009_10,99.7,Hepatitis B Vaccination
Maryland,"NA","NA","NA",95.0,"NA",2010_11,"NA",Hepatitis B Vaccination
Maryland,Voluntary Response,72957,67.2,95.0,NaN,2011_12,99.6,Hepatitis B Vaccination
Maryland,Voluntary Response,75007,84.3,95.0,‡,2012_13,99.4,Hepatitis B Vaccination
Maryland,Census,75659,96.9,95.0,‡,2013_14,99.0,Hepatitis B Vaccination
Maryland,Census (public); Voluntary response (private),75391,90.2,95.0,‡,2014_15,99.5,Hepatitis B Vaccination
Maryland,Census (public); Voluntary response (private),72012,94.3,95.0,‡,2015_16,99.6,Hepatitis B Vaccination
Maryland,Voluntary response,75061,75.0,95.0,NaN,2009_10,98.9,MMR Vaccination
Maryland,"NA","NA","NA",95.0,"NA",2010_11,"NA",MMR Vaccination
Maryland,Voluntary Response,72957,67.2,95.0,NaN,2011_12,98.7,MMR Vaccination
Maryland,Voluntary Response,75007,84.3,95.0,‡,2012_13,98.2,MMR Vaccination
Maryland,Census,75659,96.9,95.0,‡,2013_14,97.6,MMR Vaccination
Maryland,Census (public); Voluntary response (private),75391,90.2,95.0,‡,2014_15,99.1,MMR Vaccination
Maryland,Census (public); Voluntary response (private),72012,94.3,95.0,‡,2015_16,99.4,MMR Vaccination
Maryland,Voluntary response,75061,75.0,95.0,NaN,2009_10,99.8,Polio Vaccination
Maryland,"NA","NA","NA",95.0,"NA",2010_11,"NA",Polio Vaccination
Maryland,Voluntary Response,72957,67.2,95.0,NaN,2011_12,99.7,Polio Vaccination
Maryland,Voluntary Response,75007,84.3,95.0,‡,2012_13,99.6,Polio Vaccination
Maryland,Census,75659,96.9,95.0,‡,2013_14,99.2,Polio Vaccination
Maryland,Census (public); Voluntary response (private),75391,90.2,95.0,‡,2014_15,99.7,Polio Vaccination
Maryland,Census (public); Voluntary response (private),72012,94.3,95.0,‡,2015_16,99.8,Polio Vaccination
Massachusetts,Census,74476,100.0,95.0,*,2009_10,98.6,1 dose Varicella Vaccination (unknown disease history)
Massachusetts,"NA","NA","NA",95.0,"NA",2010_11,"NA",1 dose Varicella Vaccination (unknown disease history)
Massachusetts,Census,79551,97.5,95.0,NaN,2011_12,"NA",1 dose Varicella Vaccination (unknown disease history)
Massachusetts,Census,79661,97.6,95.0,‡,2012_13,"NA",1 dose Varicella Vaccination (unknown disease history)
Massachusetts,Census,79894,97.9,95.0,‡,2013_14,"NA",1 dose Varicella Vaccination (unknown disease history)
Massachusetts,Census,74869,100.0,95.0,*. ‡,2014_15,"NA",1 dose Varicella Vaccination (unknown disease history)
Massachusetts,Census,72897,100.0,95.0,*.‡,2015_16,"NA",1 dose Varicella Vaccination (unknown disease history)
Massachusetts,Census,74476,100.0,95.0,*,2009_10,NReq,2 doses Varicella Vaccination (unknown disease history)
Massachusetts,"NA","NA","NA",95.0,"NA",2010_11,"NA",2 doses Varicella Vaccination (unknown disease history)
Massachusetts,Census,79551,97.5,95.0,NaN,2011_12,92.7,2 doses Varicella Vaccination (unknown disease history)
Massachusetts,Census,79661,97.6,95.0,‡,2012_13,93.6,2 doses Varicella Vaccination (unknown disease history)
Massachusetts,Census,79894,97.9,95.0,‡,2013_14,93.9,2 doses Varicella Vaccination (unknown disease history)
Massachusetts,Census,74869,100.0,95.0,*. ‡,2014_15,94.1,2 doses Varicella Vaccination (unknown disease history)
Massachusetts,Census,72897,100.0,95.0,*.‡,2015_16,95.8,2 doses Varicella Vaccination (unknown disease history)
Massachusetts,Census,74476,100.0,95.0,*,2009_10,92.4,DTP/DTaP/DT Vaccination
Massachusetts,"NA","NA","NA",95.0,"NA",2010_11,"NA",DTP/DTaP/DT Vaccination
Massachusetts,Census,79551,97.5,95.0,NaN,2011_12,92.5,DTP/DTaP/DT Vaccination
Massachusetts,Census,79661,97.6,95.0,‡,2012_13,93.1,DTP/DTaP/DT Vaccination
Massachusetts,Census,79894,97.9,95.0,‡,2013_14,93.0,DTP/DTaP/DT Vaccination
Massachusetts,Census,74869,100.0,95.0,*. ‡,2014_15,92.9,DTP/DTaP/DT Vaccination
Massachusetts,Census,72897,100.0,95.0,*.‡,2015_16,94.9,DTP/DTaP/DT Vaccination
Massachusetts,Census,74476,100.0,95.0,*,2009_10,97.7,Hepatitis B Vaccination
Massachusetts,"NA","NA","NA",95.0,"NA",2010_11,"NA",Hepatitis B Vaccination
Massachusetts,Census,79551,97.5,95.0,NaN,2011_12,97.8,Hepatitis B Vaccination
Massachusetts,Census,79661,97.6,95.0,‡,2012_13,97.8,Hepatitis B Vaccination
Massachusetts,Census,79894,97.9,95.0,‡,2013_14,97.2,Hepatitis B Vaccination
Massachusetts,Census,74869,100.0,95.0,*. ‡,2014_15,96.9,Hepatitis B Vaccination
Massachusetts,Census,72897,100.0,95.0,*.‡,2015_16,97.6,Hepatitis B Vaccination
Massachusetts,Census,74476,100.0,95.0,*,2009_10,93.0,MMR Vaccination
Massachusetts,"NA","NA","NA",95.0,"NA",2010_11,"NA",MMR Vaccination
Massachusetts,Census,79551,97.5,95.0,NaN,2011_12,94.2,MMR Vaccination
Massachusetts,Census,79661,97.6,95.0,‡,2012_13,94.8,MMR Vaccination
Massachusetts,Census,79894,97.9,95.0,‡,2013_14,95.1,MMR Vaccination
Massachusetts,Census,74869,100.0,95.0,*. ‡,2014_15,94.7,MMR Vaccination
Massachusetts,Census,72897,100.0,95.0,*.‡,2015_16,96.4,MMR Vaccination
Massachusetts,Census,74476,100.0,95.0,*,2009_10,92.9,Polio Vaccination
Massachusetts,"NA","NA","NA",95.0,"NA",2010_11,"NA",Polio Vaccination
Massachusetts,Census,79551,97.5,95.0,NaN,2011_12,93.3,Polio Vaccination
Massachusetts,Census,79661,97.6,95.0,‡,2012_13,94.2,Polio Vaccination
Massachusetts,Census,79894,97.9,95.0,‡,2013_14,94.4,Polio Vaccination
Massachusetts,Census,74869,100.0,95.0,*. ‡,2014_15,95.0,Polio Vaccination
Massachusetts,Census,72897,100.0,95.0,*.‡,2015_16,96.7,Polio Vaccination
Michigan,Census,129810,100.0,95.0,*,2009_10,97.3,1 dose Varicella Vaccination (unknown disease history)
Michigan,"NA","NA","NA",95.0,"NA",2010_11,"NA",1 dose Varicella Vaccination (unknown disease history)
Michigan,Census,124962,100.0,95.0,*,2011_12,"NA",1 dose Varicella Vaccination (unknown disease history)
Michigan,Census,124662,100.0,95.0,*,2012_13,"NA",1 dose Varicella Vaccination (unknown disease history)
Michigan,Census,120297,100.0,95.0,*,2013_14,"NA",1 dose Varicella Vaccination (unknown disease history)
Michigan,Census,117963,100.0,95.0,*,2014_15,"NA",1 dose Varicella Vaccination (unknown disease history)
Michigan,Census,116299,100.0,95.0,*,2015_16,"NA",1 dose Varicella Vaccination (unknown disease history)
Michigan,Census,129810,100.0,95.0,*,2009_10,NReq,2 doses Varicella Vaccination (unknown disease history)
Michigan,"NA","NA","NA",95.0,"NA",2010_11,"NA",2 doses Varicella Vaccination (unknown disease history)
Michigan,Census,124962,100.0,95.0,*,2011_12,93.2,2 doses Varicella Vaccination (unknown disease history)
Michigan,Census,124662,100.0,95.0,*,2012_13,92.9,2 doses Varicella Vaccination (unknown disease history)
Michigan,Census,120297,100.0,95.0,*,2013_14,93.0,2 doses Varicella Vaccination (unknown disease history)
Michigan,Census,117963,100.0,95.0,*,2014_15,93.9,2 doses Varicella Vaccination (unknown disease history)
Michigan,Census,116299,100.0,95.0,*,2015_16,95.2,2 doses Varicella Vaccination (unknown disease history)
Michigan,Census,129810,100.0,95.0,*,2009_10,96.0,DTP/DTaP/DT Vaccination
Michigan,"NA","NA","NA",95.0,"NA",2010_11,"NA",DTP/DTaP/DT Vaccination
Michigan,Census,124962,100.0,95.0,*,2011_12,95.6,DTP/DTaP/DT Vaccination
Michigan,Census,124662,100.0,95.0,*,2012_13,95.1,DTP/DTaP/DT Vaccination
Michigan,Census,120297,100.0,95.0,*,2013_14,94.8,DTP/DTaP/DT Vaccination
Michigan,Census,117963,100.0,95.0,*,2014_15,95.1,DTP/DTaP/DT Vaccination
Michigan,Census,116299,100.0,95.0,*,2015_16,95.9,DTP/DTaP/DT Vaccination
Michigan,Census,129810,100.0,95.0,*,2009_10,97.3,Hepatitis B Vaccination
Michigan,"NA","NA","NA",95.0,"NA",2010_11,"NA",Hepatitis B Vaccination
Michigan,Census,124962,100.0,95.0,*,2011_12,96.8,Hepatitis B Vaccination
Michigan,Census,124662,100.0,95.0,*,2012_13,96.3,Hepatitis B Vaccination
Michigan,Census,120297,100.0,95.0,*,2013_14,95.8,Hepatitis B Vaccination
Michigan,Census,117963,100.0,95.0,*,2014_15,95.8,Hepatitis B Vaccination
Michigan,Census,116299,100.0,95.0,*,2015_16,96.6,Hepatitis B Vaccination
Michigan,Census,129810,100.0,95.0,*,2009_10,95.3,MMR Vaccination
Michigan,"NA","NA","NA",95.0,"NA",2010_11,"NA",MMR Vaccination
Michigan,Census,124962,100.0,95.0,*,2011_12,95.0,MMR Vaccination
Michigan,Census,124662,100.0,95.0,*,2012_13,94.4,MMR Vaccination
Michigan,Census,120297,100.0,95.0,*,2013_14,97.5,MMR Vaccination
Michigan,Census,117963,100.0,95.0,*,2014_15,94.3,MMR Vaccination
Michigan,Census,116299,100.0,95.0,*,2015_16,95.7,MMR Vaccination
Michigan,Census,129810,100.0,95.0,*,2009_10,96.6,Polio Vaccination
Michigan,"NA","NA","NA",95.0,"NA",2010_11,"NA",Polio Vaccination
Michigan,Census,124962,100.0,95.0,*,2011_12,95.9,Polio Vaccination
Michigan,Census,124662,100.0,95.0,*,2012_13,95.5,Polio Vaccination
Michigan,Census,120297,100.0,95.0,*,2013_14,95.4,Polio Vaccination
Michigan,Census,117963,100.0,95.0,*,2014_15,95.6,Polio Vaccination
Michigan,Census,116299,100.0,95.0,*,2015_16,96.3,Polio Vaccination
Minnesota,Census,70653,100.0,95.0,*,2009_10,"NA",1 dose Varicella Vaccination (unknown disease history)
Minnesota,"NA","NA","NA",95.0,"NA",2010_11,"NA",1 dose Varicella Vaccination (unknown disease history)
Minnesota,Census,71213,99.2,95.0,NaN,2011_12,"NA",1 dose Varicella Vaccination (unknown disease history)
Minnesota,Census,73310,100.0,95.0,*. ‡ ,2012_13,"NA",1 dose Varicella Vaccination (unknown disease history)
Minnesota,Census,72087,98.5,95.0,‡,2013_14,"NA",1 dose Varicella Vaccination (unknown disease history)
Minnesota,Census,70896,97.8,95.0,NaN,2014_15,"NA",1 dose Varicella Vaccination (unknown disease history)
Minnesota,Census,69710,97.8,95.0,§,2015_16,"NA",1 dose Varicella Vaccination (unknown disease history)
Minnesota,Census,70653,100.0,95.0,*,2009_10,94.0,2 doses Varicella Vaccination (unknown disease history)
Minnesota,"NA","NA","NA",95.0,"NA",2010_11,"NA",2 doses Varicella Vaccination (unknown disease history)
Minnesota,Census,71213,99.2,95.0,NaN,2011_12,94.9,2 doses Varicella Vaccination (unknown disease history)
Minnesota,Census,73310,100.0,95.0,*. ‡ ,2012_13,95.9,2 doses Varicella Vaccination (unknown disease history)
Minnesota,Census,72087,98.5,95.0,‡,2013_14,92.6,2 doses Varicella Vaccination (unknown disease history)
Minnesota,Census,70896,97.8,95.0,NaN,2014_15,92.7,2 doses Varicella Vaccination (unknown disease history)
Minnesota,Census,69710,97.8,95.0,§,2015_16,92.3,2 doses Varicella Vaccination (unknown disease history)
Minnesota,Census,70653,100.0,95.0,*,2009_10,94.3,DTP/DTaP/DT Vaccination
Minnesota,"NA","NA","NA",95.0,"NA",2010_11,"NA",DTP/DTaP/DT Vaccination
Minnesota,Census,71213,99.2,95.0,NaN,2011_12,95.5,DTP/DTaP/DT Vaccination
Minnesota,Census,73310,100.0,95.0,*. ‡ ,2012_13,96.7,DTP/DTaP/DT Vaccination
Minnesota,Census,72087,98.5,95.0,‡,2013_14,96.6,DTP/DTaP/DT Vaccination
Minnesota,Census,70896,97.8,95.0,NaN,2014_15,93.7,DTP/DTaP/DT Vaccination
Minnesota,Census,69710,97.8,95.0,§,2015_16,93.0,DTP/DTaP/DT Vaccination
Minnesota,Census,70653,100.0,95.0,*,2009_10,96.4,Hepatitis B Vaccination
Minnesota,"NA","NA","NA",95.0,"NA",2010_11,"NA",Hepatitis B Vaccination
Minnesota,Census,71213,99.2,95.0,NaN,2011_12,97.5,Hepatitis B Vaccination
Minnesota,Census,73310,100.0,95.0,*. ‡ ,2012_13,96.8,Hepatitis B Vaccination
Minnesota,Census,72087,98.5,95.0,‡,2013_14,96.6,Hepatitis B Vaccination
Minnesota,Census,70896,97.8,95.0,NaN,2014_15,95.4,Hepatitis B Vaccination
Minnesota,Census,69710,97.8,95.0,§,2015_16,95.2,Hepatitis B Vaccination
Minnesota,Census,70653,100.0,95.0,*,2009_10,95.1,MMR Vaccination
Minnesota,"NA","NA","NA",95.0,"NA",2010_11,"NA",MMR Vaccination
Minnesota,Census,71213,99.2,95.0,NaN,2011_12,95.7,MMR Vaccination
Minnesota,Census,73310,100.0,95.0,*. ‡ ,2012_13,96.3,MMR Vaccination
Minnesota,Census,72087,98.5,95.0,‡,2013_14,93.4,MMR Vaccination
Minnesota,Census,70896,97.8,95.0,NaN,2014_15,93.5,MMR Vaccination
Minnesota,Census,69710,97.8,95.0,§,2015_16,92.8,MMR Vaccination
Minnesota,Census,70653,100.0,95.0,*,2009_10,94.8,Polio Vaccination
Minnesota,"NA","NA","NA",95.0,"NA",2010_11,"NA",Polio Vaccination
Minnesota,Census,71213,99.2,95.0,NaN,2011_12,95.8,Polio Vaccination
Minnesota,Census,73310,100.0,95.0,*. ‡ ,2012_13,96.7,Polio Vaccination
Minnesota,Census,72087,98.5,95.0,‡,2013_14,96.6,Polio Vaccination
Minnesota,Census,70896,97.8,95.0,NaN,2014_15,94.3,Polio Vaccination
Minnesota,Census,69710,97.8,95.0,§,2015_16,93.7,Polio Vaccination
Mississippi,Census,46922,100.0,95.0,*,2009_10,"NA",1 dose Varicella Vaccination (unknown disease history)
Mississippi,"NA","NA","NA",95.0,"NA",2010_11,"NA",1 dose Varicella Vaccination (unknown disease history)
Mississippi,Census,44912,100.0,95.0,*,2011_12,"NA",1 dose Varicella Vaccination (unknown disease history)
Mississippi,Census,46595,100.0,95.0,*,2012_13,"NA",1 dose Varicella Vaccination (unknown disease history)
Mississippi,Census,45719,100.0,95.0,*,2013_14,"NA",1 dose Varicella Vaccination (unknown disease history)
Mississippi,Census,44129,100.0,95.0,*,2014_15,"NA",1 dose Varicella Vaccination (unknown disease history)
Mississippi,Census,41042,100.0,95.0,≥.*,2015_16,"NA",1 dose Varicella Vaccination (unknown disease history)
Mississippi,Census,46922,100.0,95.0,≥. *,2009_10,99.7,2 doses Varicella Vaccination (unknown disease history)
Mississippi,"NA","NA","NA",95.0,"NA",2010_11,"NA",2 doses Varicella Vaccination (unknown disease history)
Mississippi,Census,44912,100.0,95.0,≥. *,2011_12,99.2,2 doses Varicella Vaccination (unknown disease history)
Mississippi,Census,46595,100.0,95.0,≥. *,2012_13,99.9,2 doses Varicella Vaccination (unknown disease history)
Mississippi,Census,45719,100.0,95.0,≥. *,2013_14,99.7,2 doses Varicella Vaccination (unknown disease history)
Mississippi,Census,44129,100.0,95.0,≥. *,2014_15,99.2,2 doses Varicella Vaccination (unknown disease history)
Mississippi,Census,41042,100.0,95.0,≥.*,2015_16,99.4,2 doses Varicella Vaccination (unknown disease history)
Mississippi,Census,46922,100.0,95.0,≥. *,2009_10,99.7,DTP/DTaP/DT Vaccination
Mississippi,"NA","NA","NA",95.0,"NA",2010_11,"NA",DTP/DTaP/DT Vaccination
Mississippi,Census,44912,100.0,95.0,≥. *,2011_12,99.2,DTP/DTaP/DT Vaccination
Mississippi,Census,46595,100.0,95.0,≥. *,2012_13,99.9,DTP/DTaP/DT Vaccination
Mississippi,Census,45719,100.0,95.0,≥. *,2013_14,99.7,DTP/DTaP/DT Vaccination
Mississippi,Census,44129,100.0,95.0,≥. *,2014_15,99.2,DTP/DTaP/DT Vaccination
Mississippi,Census,41042,100.0,95.0,≥.*,2015_16,99.4,DTP/DTaP/DT Vaccination
Mississippi,Census,46922,100.0,95.0,≥. *,2009_10,99.7,Hepatitis B Vaccination
Mississippi,"NA","NA","NA",95.0,"NA",2010_11,"NA",Hepatitis B Vaccination
Mississippi,Census,44912,100.0,95.0,≥. *,2011_12,99.2,Hepatitis B Vaccination
Mississippi,Census,46595,100.0,95.0,≥. *,2012_13,99.9,Hepatitis B Vaccination
Mississippi,Census,45719,100.0,95.0,≥. *,2013_14,99.7,Hepatitis B Vaccination
Mississippi,Census,44129,100.0,95.0,≥. *,2014_15,99.2,Hepatitis B Vaccination
Mississippi,Census,41042,100.0,95.0,≥.*,2015_16,99.4,Hepatitis B Vaccination
Mississippi,Census,46922,100.0,95.0,≥. *,2009_10,99.7,MMR Vaccination
Mississippi,"NA","NA","NA",95.0,"NA",2010_11,"NA",MMR Vaccination
Mississippi,Census,44912,100.0,95.0,≥. *,2011_12,99.2,MMR Vaccination
Mississippi,Census,46595,100.0,95.0,≥. *,2012_13,99.9,MMR Vaccination
Mississippi,Census,45719,100.0,95.0,≥. *,2013_14,99.7,MMR Vaccination
Mississippi,Census,44129,100.0,95.0,≥. *,2014_15,99.2,MMR Vaccination
Mississippi,Census,41042,100.0,95.0,≥.*,2015_16,99.4,MMR Vaccination
Mississippi,Census,46922,100.0,95.0,≥. *,2009_10,99.7,Polio Vaccination
Mississippi,"NA","NA","NA",95.0,"NA",2010_11,"NA",Polio Vaccination
Mississippi,Census,44912,100.0,95.0,≥. *,2011_12,99.2,Polio Vaccination
Mississippi,Census,46595,100.0,95.0,≥. *,2012_13,99.9,Polio Vaccination
Mississippi,Census,45719,100.0,95.0,≥. *,2013_14,99.7,Polio Vaccination
Mississippi,Census,44129,100.0,95.0,≥. *,2014_15,99.2,Polio Vaccination
Mississippi,Census,41042,100.0,95.0,≥.*,2015_16,99.4,Polio Vaccination
Missouri,Random sample,75958,3.0,95.0,NaN,2009_10,98.8,1 dose Varicella Vaccination (unknown disease history)
